Contract_Number,Consumer_ID,Product,Contract_Status,Application Date,Entry Date,StartHalf,First Installment Date,Purchase Amt,Deposit Amt,Financed Amt,Deposit_Percent,Total Term,Term_Run,Term_Remaining,Payment Type,Total No Of Payments,Freq,Instalment Amt,Total Payments Received,Total Balance Outstanding,Amt Paid To Merchant_nettofmerchfeesandGST,Gtee Rate,Gtee Charges,Est Fees,Proc Fees,Other Fees,Total Merchant Charges,Total Consumer Charges,Total Charges,Effective Billing Rate,Expected Contract End Date,No Of Days In Default,Arrears Amount,No Of Days In Arrears,DefaultAmount,DefaultDate,MonthsToDefault,Recent Default_Default Date,Recent Default_Default Amt,Recent Default_Recov Amt,Recent Default_Cure Date,Consumer Post Code,Consumer Year Of Birth,Merchant Number,Merchant Name,Industry Name,Homowner Ind,Homowner Consumer
61249861,L61249861,MOWER,Default,2007/7/16,2007/7/20,2007H2,2007/8/12,3150,787.5,2362.5,0.25,12,12,0,Bank,12,Mth,196.875,466.87 ,1655.63 ,2097.6,0.090899996,214.75,26,0,0,240.75 ,10.00,250.75 ,0.106137566,2008/8/12,1243,1655.63,1206,1655.63,2008/2/13,7,2007/10/16,1895.63 ,240.00 ,,4305,1970/6/9,30111416,RICHLANDS MOWERS & CHAINSAWS,Mowers,No,No
61287977,L61287977,3014291,Default,2007/10/27,2007/11/1,2007H2,2007/11/15,4699,1699,3000,0.361566291,12,12,0,Bank,12,Mth,250,0.00 ,2760.00 ,2670.1,0.092299998,276.89,23,0,0,299.89 ,10.00,309.89 ,0.103296667,2008/11/15,1200,2760,1173,2760,2008/3/27,4,2007/11/28,3000.00 ,240.00 ,,3178,1978/8/22,30110726,PROUDS JEWELLERS KNOX CITY (121),Jewellery,No,No
61246985,L61246985,VACUUM,Default,2007/9/22,2007/10/5,2007H2,2007/10/22,999,0,999,0,12,12,0,Bank,26,FN,38.41716659,0.00 ,759.00 ,891.8,0.097499996,97.4,0,0,0,97.40 ,0.00,97.40 ,0.097497497,2008/10/22,1235,759,1149,759,2008/2/21,4,2007/10/24,999.00 ,240.00 ,,2208,1955/10/23,30104681,GODFREYS - HURSTVILLE,Vacuums,No,No
61174677,L61174677,JEWELLE,Default,2007/8/24,2007/9/4,2007H2,2007/9/14,673.9,67.39,606.51,0.1,12,12,0,Bank,12,Mth,50.5425,0.00 ,366.51 ,525.7,0.086499996,52.46,21,0,0,73.46 ,10.00,83.46 ,0.137606964,2008/9/14,1242,366.51,1112,366.51,2008/2/14,5,2007/10/17,606.51 ,240.00 ,,5041,1979/10/13,30100773,SHIELS - CASTLE PLAZA,Jewellery,No,No
61117611,L61117611,JEWELLE,Default,2007/7/21,2007/7/25,2007H2,2007/8/18,1415,400,1015,0.282685512,12,12,0,Bank,24,FN,39.03245655,126.87 ,648.13 ,884.9,0.090899996,92.26,26,0,0,118.26 ,10.00,128.26 ,0.126364532,2008/8/18,1164,648.13,1104,648.13,2008/5/2,10,2008/1/3,888.13 ,240.00 ,,2450,1983/11/3,30113976,WALLACE BISHOP - COFFS HARBOUR,Jewellery,No,No
61178543,L61178543,BEDDING,Default,2007/3/25,2007/4/1,2007H1,2007/4/11,1999,0,1999,0,12,12,0,Bank,26,FN,76.8727888,1637.60 ,121.40 ,1774.9,0.0889,177.71,26,0,0,203.71 ,60.00,263.71 ,0.13192096,2008/4/11,1031,0,1055,121.4,2008/9/12,17,2008/5/15,361.40 ,240.00 ,,4680,1965/7/16,30113378,THE LOUNGE ROOM,Furniture / Bedding New,No,No
61178065,L61178065,VAC,Default,2007/3/22,2007/4/4,2007H1,2007/5/7,1200,120,1080,0.1,12,12,0,CC,12,Mth,90,810.00 ,30.00 ,958.2,0.078400001,84.67,26,0,0,110.67 ,40.00,150.67 ,0.139509259,2008/5/7,1118,30,1049,30,2008/6/17,14,2008/2/18,270.00 ,240.00 ,,7248,1961/10/11,30105500,GODFREYS - LAUNCESTON,Vacuums,No,No
61136892,L61136892,EXH,Default,2007/8/22,2007/8/28,2007H2,2007/9/4,2150,537.5,1612.5,0.25,10,10,0,Bank,21,FN,74.41162898,1151.04 ,221.46 ,1412.6,0.098399997,158.67,23,0,0,181.67 ,20.00,201.67 ,0.125066667,2008/7/4,1073,221.46,1027,221.46,2008/8/1,12,2008/4/3,461.46 ,240.00 ,,5113,1988/11/11,30114423,D & T PERFORMANCE EXHAUST - SALISBURY,Auto Specialty,No,No
61349262,L61349262,JEWELLE,Default,2007/12/6,2007/12/16,2007H2,2007/12/21,650,65,585,0.1,12,12,0,Bank,12,Mth,48.75,0.00 ,345.00 ,421.7,0.133200005,77.92,25,0,0,102.92 ,10.00,112.92 ,0.193025641,2008/12/21,1160,345,1018,345,2008/5/6,5,2008/1/7,585.00 ,240.00 ,,2306,1979/12/9,30115188,MICHAEL HILL JEWELLER LAKE MACQUARIE FAIR (482),Jewellery,No,No
61168054,L61168054,SURGERY,Default,2007/12/18,2007/12/25,2007H2,2008/1/3,424.07,107,317.07,0.252316834,6,6,0,Bank,6,Mth,52.845,52.84 ,24.23 ,279.9,0.043499999,13.79,20,0,0,33.79 ,10.00,43.79 ,0.138108304,2008/7/3,1121,24.23,996,24.23,2008/6/14,6,2008/2/15,264.23 ,240.00 ,,3806,1989/9/25,30112412,BERWICK VETERINARY CLINIC,Vetinary Clinics,No,No
61311785,L61311785,JEWELRY,Default,2007/11/28,2007/12/13,2007H2,2007/12/25,1250,125,1125,0.1,12,12,0,Bank,26,FN,43.26257499,302.82 ,582.18 ,927.1,0.133200005,149.85,25,0,5,179.85 ,20.00,199.85 ,0.177644444,2008/12/25,1062,582.18,989,582.18,2008/8/12,8,2008/4/14,822.18 ,240.00 ,,2428,1989/3/13,30113902,MICHAEL HILL JEWELLER - FORSTER (469),Jewellery,No,No
60540367,L60540367,RINGS,Default,2006/8/17,2006/8/29,2006H2,2006/9/7,1039,259.75,779.25,0.25,12,12,0,Bank,26,FN,29.96654361,59.94 ,479.55 ,673.3,0.0902,70.28,26,0,0,96.28 ,0.00,96.28 ,0.1235547,2007/9/7,1615,479.55,1506,479.55,2007/2/6,6,2006/10/9,719.31 ,239.76 ,,4309,1964/3/8,30102473,WALLACE BISHOP - IPSWICH,Jewellery,No,No
60884677,L60884677,RING,Default,2006/12/28,2007/1/14,2007H1,2007/1/28,1375,345,1030,0.250909091,12,12,0,CC,26,FN,39.60929088,356.49 ,433.90 ,898.4,0.090899996,93.62,26,0,0,119.62 ,10.00,129.62 ,0.12584466,2008/1/28,1366,433.9,1287,433.9,2007/10/13,9,2007/6/15,673.51 ,239.61 ,,4570,1975/11/15,30107781,WALLACE BISHOP - AIRPORT,Jewellery,No,No
61052463,L61052463,FURN,Default,2007/7/11,2007/7/18,2007H2,2007/8/11,639,160,479,0.250391236,6,6,0,CC,6,Mth,79.83333333,79.83 ,159.68 ,426.4,0.0579,27.73,20,0,0,47.73 ,0.00,47.73 ,0.099645094,2008/2/11,1277,159.68,1187,159.68,2008/1/10,6,2007/9/12,399.17 ,239.49 ,,4815,1972/12/14,30107171,EUREKA STREET  - HERMIT PARK,Furniture / Bedding New,No,No
61304175,L61304175,LOUNGES,Default,2007/11/8,2007/11/13,2007H2,2007/11/29,1900,475,1425,0.25,12,12,0,Bank,12,Mth,118.75,0.00 ,1186.25 ,1270.3,0.080399998,114.56,26,0,0,140.56 ,10.00,150.56 ,0.10565614,2008/11/29,1164,1186.25,1110,1186.25,2008/5/2,6,2008/1/3,1425.00 ,238.75 ,,6060,1969/6/27,30113070,TONY SADLER FURNITURE,Furniture / Bedding New,No,No
61231052,L61231052,VACUUM,Default,2007/7/14,2007/7/17,2007H2,2007/8/10,1438,145,1293,0.100834492,12,12,0,Bank,26,FN,49.72311952,149.19 ,905.16 ,1162.1,0.092,118.95,0,0,0,118.95 ,10.00,128.95 ,0.099729312,2008/8/10,1255,905.16,1192,905.16,2008/2/1,7,2007/10/4,1143.81 ,238.65 ,,4305,1957/4/10,30114795,GODFREYS IPSWICH,Vacuums,No,No
50010991,L50010991,87765620,Default,2007/11/28,2007/12/11,2007H2,2007/12/19,574,229.6,344.4,0.4,2,2,0,Bank,4,FN,79.46469774,86.10 ,19.86 ,301,0.093500003,32.2,7.25,0,0,39.45 ,10.00,49.45 ,0.143583043,2008/2/19,1146,19.86,1121,19.86,2008/5/20,5,2008/1/21,258.30 ,238.44 ,,4104,1986/8/10,44000081,AMERICAN LABELS OUTLET,Ladies Fashion < 30,No,No
60219822,L60219822,7200394,Default,2006/2/16,2006/2/27,2006H1,2006/3/16,999,249.75,749.25,0.25,12,12,0,Bank,12,Mth,62.4375,249.72 ,261.53 ,648.9,0.090999998,68.18,23,0,0,91.18 ,0.00,91.18 ,0.121695028,2007/3/16,1688,261.53,1579,261.53,2006/11/25,9,2006/7/28,499.53 ,238.00 ,,3029,1980/7/8,30110716,PROUDS JEWELLERS WERRIBEE (133),Jewellery,No,No
61023272,L61023369,TYRES,Default,2006/12/20,2007/1/1,2007H1,2007/1/12,2050,860,1190,0.419512195,10,10,0,Bank,10,Mth,119,120.00 ,832.00 ,1055.1,0.083700001,99.6,23,0,0,122.60 ,0.00,122.60 ,0.10302521,2007/11/12,1060,0,1096,832,2008/8/14,19,2008/4/16,1070.00 ,238.00 ,,7009,1985/2/11,30107349,BOB JANE T-MART - MOONAH,Tyres,No,No
61218200,L61218200,FURNITU,Default,2007/10/10,2007/10/15,2007H2,2007/10/25,1199.8,299.95,899.85,0.25,6,6,0,Bank,13,FN,69.20858329,69.21 ,593.01 ,814.2,0.064300001,57.86,20,0,0,77.86 ,10.00,87.86 ,0.097638495,2008/4/25,1216,593.01,1170,593.01,2008/3/11,5,2007/11/12,830.64 ,237.63 ,,4110,1969/7/10,30113750,THE OUTLET FURNITURE & HOMEWARES - CAPALABA,Furniture / Bedding New,No,No
60818444,L60818444,WATCH,Default,2006/2/9,2006/2/24,2006H1,2006/3/8,1900,475,1425,0.25,12,12,0,CC,12,Mth,118.75,593.75 ,593.75 ,1284.6,0.075500004,107.58,20,0,0,127.58 ,0.00,127.58 ,0.089529825,2007/3/8,1656,593.75,1603,593.75,2006/12/27,10,2006/8/29,831.25 ,237.50 ,,2000,1952/11/11,30112153,ANGUS & COOTE CENTREPOINT (120),Jewellery,No,No
60749888,L60749888,COMPUTE,Default,2006/2/8,2006/2/10,2006H1,2006/3/2,1029,257.25,771.75,0.25,12,12,0,Bank,26,FN,29.67812644,385.84 ,148.47 ,673.1,0.082500003,63.66,26,0,0,89.67 ,0.00,89.67 ,0.116189699,2007/3/2,1650,148.47,1541,148.47,2007/1/2,11,2006/9/4,385.91 ,237.44 ,,7140,1965/3/7,30107733,DCA COMPUTERS,Computers,No,No
60860419,L60860419,RING,Default,2006/4/22,2006/4/26,2006H1,2006/5/12,2850,713,2137,0.250175439,18,18,0,CC,18,Mth,118.7222222,1543.36 ,356.20 ,1868.2,0.1017,217.33,27,0,0,244.33 ,0.00,244.33 ,0.114333177,2007/11/12,1368,356.2,1309,356.2,2007/10/11,18,2007/6/13,593.64 ,237.44 ,,5011,1981/5/22,30101432,GERARD MCCABE JEWELLERS,Jewellery,No,No
60407977,L60668134,GTR/AMP,Default,2007/12/7,2007/12/18,2007H2,2008/1/18,1990,570,1420,0.286432161,12,12,0,Bank,12,Mth,118.3333333,591.68 ,591.66 ,1252.2,0.089100003,126.52,26,0,0,152.52 ,25.00,177.52 ,0.125014085,2009/1/18,831,591.66,819,591.66,2009/3/31,15,2008/12/1,828.32 ,236.66 ,,2148,1981/4/15,30100495,HARBOUR MUSIC SOLUTIONS,Musical Instruments,No,No
60793816,L60793816,WATCHES,Default,2006/6/17,2006/6/27,2006H1,2006/7/17,788.75,79,709.75,0.100158479,12,12,0,CC,12,Mth,59.14583333,473.16 ,0.02 ,609.7,0.091499999,64.94,26,0,0,90.94 ,10.00,100.94 ,0.142219091,2007/7/17,1453,0.02,1336,0.02,2007/7/18,13,2007/3/20,236.59 ,236.57 ,,4078,1967/10/12,30102497,WALLACE BISHOP - MT OMMANEY,Jewellery,No,No
60728159,L60728159,RING,Default,2006/5/26,2006/6/1,2006H1,2006/6/13,699,174.75,524.25,0.25,12,12,0,Bank,24,FN,20.16035994,152.88 ,134.93 ,446.4,0.090999998,47.7,23,0,0,70.70 ,0.00,70.70 ,0.134859323,2007/6/13,1633,134.93,1466,134.93,2007/1/19,7,2006/9/21,371.37 ,236.44 ,,2285,1970/6/30,30107842,PROUDS JEWELLERS GLENDALE (240),Jewellery,No,No
60935015,L60935015,REPAIR,Default,2006/10/12,2006/10/18,2006H2,2006/11/2,818.09,204,614.09,0.249361317,6,6,0,Bank,13,FN,47.23042609,47.23 ,330.66 ,541.9,0.074199997,45.56,20,0,0,65.56 ,10.00,75.56 ,0.123043854,2007/5/2,1564,330.66,1501,330.66,2007/3/29,5,2006/11/29,566.86 ,236.20 ,,2440,1970/9/27,30104061,MIDAS CAR CARE - FYSHWICK,Auto Repair / Service,No,No
60748054,L60748054,JEWLER,Default,2006/6/4,2006/6/16,2006H1,2006/7/4,2700,675,2025,0.25,18,18,0,CC,18,Mth,112.5,0.00 ,1789.00 ,1741.2,0.113799997,230.44,27.5,0,0,257.94 ,0.00,257.94 ,0.127377778,2008/1/4,1700,1789,1639,1789,2006/11/13,5,2006/7/16,2025.00 ,236.00 ,,2165,1973/8/16,30107809,MICHAEL HILL JEWELLER - WETHERILL PK (454),Jewellery,No,No
60942540,L60942540,JEWELLE,Default,2006/4/6,2006/4/13,2006H1,2006/4/21,496,125,371,0.252016129,18,18,0,Bank,36,FN,9.511357227,133.90 ,1.40 ,293.9,0.113799997,37.53,27.5,0,5,70.03 ,0.00,70.03 ,0.188760108,2007/10/21,1600,1.4,1242,1.4,2007/2/21,10,2006/10/24,237.10 ,235.70 ,,2036,1953/10/9,30111298,MICHAEL HILL JEWELLER EASTGARDENS (292),Jewellery,No,No
61076613,L61076613,,Default,2007/1/15,2007/1/21,2007H1,2007/2/15,775,194,581,0.250322581,12,12,0,Bank,26,FN,22.34271651,268.08 ,77.50 ,500.8,0.0845,49.09,23.75,0,0,72.84 ,20.00,92.84 ,0.15979346,2008/2/15,1314,77.5,1170,77.5,2007/12/4,11,2007/8/6,312.92 ,235.42 ,,4551,1981/8/30,30111240,MICHAEL HILL JEWELLER KAWANA WATERS (438),Jewellery,No,No
61178550,L61178550,FURNITU,Default,2007/3/28,2007/5/7,2007H1,2007/5/16,6145,0,6145,0,24,24,0,Bank,52,FN,118.1548992,3440.00 ,2469.80 ,5328.3,0.114299998,702.37,40,0,0,742.37 ,30.00,772.37 ,0.125690806,2009/5/16,933,2469.8,911,2469.8,2008/12/19,19,2008/8/21,2705.00 ,235.20 ,,4680,1984/1/9,30113378,THE LOUNGE ROOM,Furniture / Bedding New,No,No
60750618,L60750618,REPAIRS,Default,2006/6/16,2006/6/29,2006H1,2006/7/14,4077.3,1020,3057.3,0.250165551,12,12,0,Bank,26,FN,117.5703738,0.00 ,2822.12 ,2734.3,0.089500003,273.62,20,0,0,293.62 ,0.00,293.62 ,0.096038989,2007/7/14,1689,2822.12,1663,2822.12,2006/11/24,5,2006/7/27,3057.30 ,235.18 ,,2213,1965/6/23,30107513,MIDAS CAR CARE - BANKSTOWN,Auto Repair / Service,No,No
60999193,L60999193,RUG,Default,2006/8/18,2006/8/21,2006H2,2006/9/8,799,200,599,0.250312891,6,6,0,Bank,13,FN,46.06983541,92.14 ,271.86 ,537.4,0.059999999,35.93,20,0,0,55.93 ,10.00,65.93 ,0.110066778,2007/3/8,1558,271.86,1516,271.86,2007/4/4,8,2006/12/5,506.86 ,235.00 ,,5095,1980/3/21,30108409,HAGGLE CO PARAFIELD,Furniture / Bedding New,No,No
60844139,L60394707,GOODS,Default,2006/8/21,2006/8/22,2006H2,2006/9/21,3100,1240,1860,0.4,24,24,0,Bank,24,Mth,77.5,77.50 ,1547.50 ,1554.5,0.127800003,237.7,40,0,0,277.70 ,10.00,287.70 ,0.154677419,2008/9/21,1599,1547.5,1509,1547.5,2007/2/22,6,2006/10/25,1782.50 ,235.00 ,,2747,1977/12/25,30108889,CONTEMPORARY EXTERIORS,Patio / Pergola,Yes,Yes
61065040,L61065040T1,VACUUM,Default,2006/12/11,2007/1/1,2007H1,2007/1/11,995,100,895,0.100502513,12,12,0,Bank,26,FN,34.41778188,137.68 ,522.32 ,789.2,0.078400001,70.16,26,0,0,96.16 ,10.00,106.16 ,0.118614525,2008/1/11,1451,522.32,1361,522.32,2007/7/20,6,2007/3/22,757.32 ,235.00 ,,4118,1981/5/7,30104414,GODFREYS - BROWNS PLAINS,Vacuums,No,No
61097325,L61097325,33432.,Default,2007/1/4,2007/1/11,2007H1,2007/2/3,3755,938.75,2816.25,0.25,12,12,0,Bank,12,Mth,234.6875,1642.76 ,938.80 ,2528.3,0.0845,237.97,23.75,0,0,261.72 ,20.00,281.72 ,0.100033733,2008/2/3,1275,938.8,1248,938.8,2008/1/12,12,2007/9/14,1173.49 ,234.69 ,,6057,1971/4/26,30111294,MICHAEL HILL JEWELLER CAROUSEL (602),Jewellery,No,No
60765713,L60765713,1002657,Default,2005/12/19,2006/1/6,2006H1,2006/1/14,2242,561,1681,0.250223015,12,12,0,Bank,26,FN,64.64390094,193.95 ,1252.40 ,1501.2,0.083099999,139.69,23.75,0,0,163.44 ,0.00,163.44 ,0.097227841,2007/1/14,1830,1252.4,1782,1252.4,2006/7/6,6,2006/3/8,1487.05 ,234.65 ,,4305,1974/9/26,30111229,MICHAEL HILL JEWELLER IPSWICH,Jewellery,No,No
50021613,L50016919,CLOTHES,Default,2007/10/13,2007/10/30,2007H2,2007/11/9,459.6,151.7,307.9,0.330069626,3,3,0,Bank,6,FN,47.36194432,0.00 ,73.79 ,263.1,0.0999,30.75,9.95,0,0,40.70 ,10.00,50.70 ,0.164663852,2008/2/9,1208,73.79,1148,73.79,2008/3/19,5,2007/11/20,307.90 ,234.11 ,,2162,1987/10/13,44000109,SEDUCE GROUP PARRAMATTA,Ladies Fashion > 30,No,No
99618709,L99618709,REPAIRS,Default,2007/4/3,2007/4/18,2007H1,2007/5/19,1992.06,528,1464.06,0.265052257,6,6,0,Bank,6,Mth,244.01,1220.05 ,10.00 ,1325.2,0.073399998,107.46,9.75,0,9,126.21 ,20.00,146.21 ,0.099866126,2007/11/19,1227,10,1211,10,2008/2/29,10,2007/11/1,244.01 ,234.01 ,,4213,1969/8/27,30100722,LUBE MOBILE - ACACIA RIDGE,Auto Repair / Service,No,No
99659403,L99659403,REPAIRS,Default,2007/9/27,2007/10/16,2007H2,2007/11/18,980.7,250,730.7,0.254919955,6,6,0,Bank,6,Mth,121.7833333,487.12 ,10.02 ,650.5,0.074000001,54.07,9.75,0,9,72.82 ,40.00,112.82 ,0.154399891,2008/5/18,1076,10.02,1031,10.02,2008/7/29,9,2008/3/31,243.58 ,233.56 ,,3930,1979/12/31,30100721,LUBE MOBILE - THORNBURY,Auto Repair / Service,No,No
60982639,L60982639,JEWELRY,Default,2006/10/2,2006/10/13,2006H2,2006/10/30,879.5,88,791.5,0.10005685,12,12,0,Bank,26,FN,30.43762498,456.66 ,101.32 ,673.8,0.097199999,76.93,30,0,0,106.93 ,30.00,136.93 ,0.173000632,2007/10/30,1356,101.32,1269,101.32,2007/10/23,12,2007/6/25,334.84 ,233.52 ,,4215,1983/2/1,30105683,LEDGER & CO FINE JEWELLERY - BROADBEACH,Jewellery,No,No
60811466,L60811466,BRALELE,Default,2007/3/29,2007/4/10,2007H1,2007/4/19,749,74.9,674.1,0.1,12,12,0,Bank,24,FN,25.92293493,336.96 ,103.77 ,588.3,0.0845,56.96,21,0,0,77.96 ,20.00,97.96 ,0.145319686,2008/4/19,1244,103.77,1116,103.77,2008/2/12,10,2007/10/15,337.14 ,233.37 ,,6107,1959/3/26,30106228,SHIELS - BELMONT FORUM,Jewellery,No,No
60927356,L60927356,TMILL,Default,2006/6/25,2006/6/29,2006H1,2006/7/19,2900,800,2100,0.275862069,18,18,0,CC,18,Mth,116.6666667,233.32 ,1633.36 ,1807.5,0.108499996,227.84,33,0,5,265.84 ,0.00,265.84 ,0.126590476,2008/1/19,1626,1633.36,1568,1633.36,2007/1/26,7,2006/9/28,1866.68 ,233.32 ,,2650,1954/2/16,30108148,PLANET MAX,Fitness Equipment,No,No
60644049,L60644049,RING,Default,2006/2/23,2006/3/2,2006H1,2006/3/10,1320,550,770,0.416666667,12,12,0,Bank,26,FN,29.6108291,414.54 ,122.46 ,670,0.085499994,65.83,25,0,0,90.83 ,0.00,90.83 ,0.117961039,2007/3/10,1619,122.46,1518,122.46,2007/2/2,11,2006/10/5,355.46 ,233.00 ,,2261,1964/4/24,30111770,DIAMOND WORLD,Jewellery,No,No
61223484,L60281067,,Default,2007/6/27,2007/7/4,2007H2,2007/7/15,775,78,697,0.100645161,12,12,0,CC,12,Mth,58.08333333,464.64 ,0.08 ,567.8,0.134399995,93.67,23.75,0,0,117.42 ,10.00,127.42 ,0.182812052,2008/7/15,1089,0.08,972,0.08,2008/7/16,12,2008/3/18,232.36 ,232.28 ,,2323,1977/10/28,30101438,MICHAEL HILL JEWELLER MAITLAND (290),Jewellery,No,No
60753221,L60753221,JEWELLE,Default,2006/5/18,2006/5/30,2006H1,2006/6/16,1671,167.1,1503.9,0.1,12,12,0,CC,26,FN,57.83341024,405.15 ,867.43 ,1323.9,0.091499999,137.6,26,0,0,163.60 ,0.00,163.60 ,0.108783829,2007/6/16,1621,867.43,1569,867.43,2007/1/31,8,2006/10/3,1098.75 ,231.32 ,,4129,1977/3/6,30102486,WALLACE BISHOP - LOGANHOLME,Jewellery,No,No
81190001,L81190001,SHUTTER,Default,2007/7/1,2007/9/11,2007H2,2007/10/3,6682,668,6014,0.099970069,24,24,0,Bank,52,FN,115.636056,3821.35 ,1961.35 ,5209.4,0.115800001,696.42,35,0,0,731.42 ,70.00,801.42 ,0.133259062,2009/10/3,696,1961.35,679,1961.35,2009/8/13,23,2009/4/15,2192.65 ,231.30 ,,5501,1970/5/18,30107410,BRAMALCO,Roofing / Shutters / Gutters,Yes,Yes
60896795,L60896795,FURN,Default,2006/3/4,2006/5/2,2006H1,2006/6/3,1848,462,1386,0.25,12,12,0,Bank,12,Mth,115.5,462.00 ,693.00 ,1283,0.0495,68.6,25,0,0,93.60 ,0.00,93.60 ,0.067532468,2007/6/3,1606,693,1551,693,2007/2/15,9,2006/10/18,924.00 ,231.00 ,,3048,1980/1/24,30103462,FREEDOM FURNITURE - RICHMOND,Furniture / Bedding New,No,No
61274609,L61274609,,Default,2007/11/28,2007/12/6,2007H2,2007/12/29,595,60,535,0.100840336,12,12,0,Bank,26,FN,20.57375788,61.71 ,242.72 ,429.1,0.133200005,71.26,25,0,0,96.26 ,70.00,166.26 ,0.310766355,2008/12/29,1111,242.72,962,242.72,2008/6/24,6,2008/2/25,473.29 ,230.57 ,,4307,1973/12/28,30113844,MICHAEL HILL JEWELLER - IPSWICH RIVERLINK (467),Jewellery,No,No
61099352,L61099352,LOUNGE,Default,2006/12/6,2006/12/13,2006H2,2006/12/29,3298,824.5,2473.5,0.25,12,12,0,Bank,24,FN,95.11998154,1030.59 ,1212.65 ,2228.8,0.079400003,196.39,26,0,0,222.39 ,10.00,232.39 ,0.09395189,2007/12/29,1376,1212.65,1344,1212.65,2007/10/3,10,2007/6/5,1442.91 ,230.26 ,,4680,1982/4/1,30107736,THE LOUNGE ROOM - GLADSTONE,Furniture / Bedding New,No,No
61089007,L61089007,,Default,2006/12/23,2007/1/3,2007H1,2007/1/11,595,149,446,0.250420168,12,12,0,Bank,24,FN,17.15120751,130.06 ,85.83 ,378.4,0.0845,37.68,23.75,0,0,61.43 ,10.00,71.43 ,0.160156951,2008/1/11,1405,85.83,1225,85.83,2007/9/4,8,2007/5/7,315.94 ,230.11 ,,4077,1972/10/22,30111224,MICHAEL HILL JEWELLER MT OMMANEY (420),Jewellery,No,No
60937094,L60937094,275819,Default,2006/4/15,2006/4/30,2006H1,2006/5/15,5000,500,4500,0.1,18,18,0,CC,39,FN,115.3668666,0.00 ,4270.00 ,3734.9,0.1241,558.45,32.5,0,0,590.95 ,0.00,590.95 ,0.131322222,2007/11/15,1752,4270,1726,4270,2006/9/22,5,2006/5/25,4500.00 ,230.00 ,,2161,1979/11/4,30111265,MICHAEL HILL JEWELLER MT DRUITT (268),Jewellery,No,No
99507758,L99507758,507758,Default,2005/12/17,2006/1/8,2006H1,2006/1/17,1840.55,460.15,1380.4,0.250006791,6,6,0,Bank,6,Mth,230.0666667,1150.32 ,0.08 ,1249.2,0.072799996,100.49,9.75,0,9,119.24 ,0.00,119.24 ,0.086380759,2006/7/17,1718,0.08,1701,0.08,2006/10/26,9,2006/6/28,230.08 ,230.00 ,,2560,1979/9/3,30100720,LUBE MOBILE - SILVERWATER,Auto Repair / Service,No,No
60146644,L60146644,RING,Default,2005/12/24,2006/1/5,2006H1,2006/1/19,2495,1000,1495,0.400801603,12,12,0,CC,26,FN,57.49115521,920.00 ,345.00 ,1329,0.083499998,124.83,26,0,0,150.83 ,0.00,150.83 ,0.100889632,2007/1/19,1597,345,1565,345,2007/2/24,13,2006/10/27,575.00 ,230.00 ,,4556,1975/9/22,30101276,MILLROY JEWELLERS,Jewellery,No,No
61081705,L61081705,JEW,Default,2006/11/1,2006/11/7,2006H2,2006/11/29,1795,450,1345,0.250696379,12,12,0,Bank,12,Mth,112.0833333,0.00 ,1115.00 ,1193.8,0.0845,113.65,23.75,0,0,137.40 ,10.00,147.40 ,0.109591078,2007/11/29,1555,1115,1496,1115,2007/4/7,5,2006/12/8,1345.00 ,230.00 ,,2560,1977/7/14,30111273,MICHAEL HILL JEWELLER MACARTHUR SQUARE (280),Jewellery,No,No
61067210,L61067210,1004585,Default,2007/1/6,2007/1/17,2007H1,2007/2/7,2495,625,1870,0.250501002,18,18,0,Bank,18,Mth,103.8888889,0.00 ,1640.00 ,1601.5,0.115800001,216.54,27.5,0,0,244.04 ,10.00,254.04 ,0.135850267,2008/8/7,1481,1640,1417,1640,2007/6/20,5,2007/2/20,1870.00 ,230.00 ,,2148,1980/6/23,30111252,MICHAEL HILL JEWELLER LIVERPOOL (254),Jewellery,No,No
61130768,L61130768,JEWELLE,Default,2007/6/16,2007/6/24,2007H1,2007/7/4,1128,113,1015,0.100177305,12,12,0,Bank,26,FN,39.03245655,90.00 ,695.00 ,838.8,0.134399995,136.41,23.75,0,0,160.16 ,10.00,170.16 ,0.16764532,2008/7/4,1317,695,1235,695,2007/12/1,6,2007/8/3,925.00 ,230.00 ,,2500,1966/4/16,30111278,MICHAEL HILL JEWELLER WOLLONGONG (285),Jewellery,No,No
61339078,L60111429,JEWELRY,Default,2007/12/2,2007/12/5,2007H2,2007/12/31,1061,106.1,954.9,0.1,12,12,0,Bank,12,Mth,79.575,0.00 ,724.90 ,787.4,0.133200005,127.19,25,0,0,152.19 ,10.00,162.19 ,0.169850246,2008/12/31,1153,724.9,1070,724.9,2008/5/13,5,2008/1/14,954.90 ,230.00 ,,2747,1980/7/16,30111254,MICHAEL HILL JEWELLER PENRITH (256),Jewellery,No,No
61311309,L61255868,MUSIC,Default,2007/12/13,2007/12/18,2007H2,2008/1/10,1428,357,1071,0.25,9,9,0,Bank,18,FN,54.91462852,357.00 ,484.00 ,957.4,0.077699997,83.21,20,0,0,103.21 ,10.00,113.21 ,0.105704949,2008/10/10,1055,484,1001,484,2008/8/19,8,2008/4/21,714.00 ,230.00 ,,4132,1963/10/30,30110787,MUSIC EXPRESS - UPPER MT GRAVATT,Musical Instruments,No,No
